#  NACA 0008                                       
#  alpha =   3.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   7.0000
#
#    x           cf
   0.231948E-02  0.194989E-04
   0.164397E-02  0.817635E-03
   0.108641E-02  0.181138E-02
   0.646155E-03  0.304454E-02
   0.321883E-03  0.433985E-02
   0.111779E-03  0.565817E-02
   0.120728E-04  0.668933E-02
   0.120728E-04  0.753936E-02
   0.111779E-03  0.801575E-02
   0.321883E-03  0.799702E-02
   0.646155E-03  0.763881E-02
   0.108641E-02  0.694099E-02
   0.164397E-02  0.615015E-02
   0.231948E-02  0.532246E-02
   0.311585E-02  0.453887E-02
   0.403893E-02  0.385323E-02
   0.509835E-02  0.324809E-02
   0.630819E-02  0.273103E-02
   0.768782E-02  0.229924E-02
   0.926301E-02  0.193641E-02
   0.110672E-01  0.163130E-02
   0.131423E-01  0.137761E-02
   0.155399E-01  0.116811E-02
   0.183217E-01  0.997293E-03
   0.215547E-01  0.866287E-03
   0.253000E-01  0.791400E-03
   0.295993E-01  0.225536E-02
   0.344585E-01  0.648537E-02
   0.398401E-01  0.740074E-02
   0.456704E-01  0.676171E-02
   0.518608E-01  0.624263E-02
   0.583278E-01  0.589329E-02
   0.650030E-01  0.563315E-02
   0.718352E-01  0.542159E-02
   0.787879E-01  0.524114E-02
   0.858350E-01  0.508343E-02
   0.929576E-01  0.494358E-02
   0.100142      0.481831E-02
   0.107379      0.470517E-02
   0.114659      0.460224E-02
   0.121977      0.450800E-02
   0.129328      0.442121E-02
   0.136707      0.434085E-02
   0.144112      0.426608E-02
   0.151539      0.419621E-02
   0.158986      0.413066E-02
   0.166451      0.406893E-02
   0.173932      0.401060E-02
   0.181429      0.395533E-02
   0.188938      0.390281E-02
   0.196460      0.385277E-02
   0.203994      0.380498E-02
   0.211537      0.375925E-02
   0.219090      0.371540E-02
   0.226653      0.367328E-02
   0.234223      0.363275E-02
   0.241801      0.359369E-02
   0.249386      0.355599E-02
   0.256978      0.351955E-02
   0.264575      0.348430E-02
   0.272179      0.345014E-02
   0.279788      0.341702E-02
   0.287403      0.338487E-02
   0.295022      0.335362E-02
   0.302646      0.332324E-02
   0.310274      0.329366E-02
   0.317906      0.326485E-02
   0.325542      0.323676E-02
   0.333181      0.320936E-02
   0.340824      0.318261E-02
   0.348471      0.315648E-02
   0.356120      0.313094E-02
   0.363773      0.310597E-02
   0.371428      0.308153E-02
   0.379086      0.305761E-02
   0.386746      0.303418E-02
   0.394409      0.301122E-02
   0.402074      0.298870E-02
   0.409742      0.296662E-02
   0.417411      0.294496E-02
   0.425083      0.292369E-02
   0.432756      0.290280E-02
   0.440432      0.288227E-02
   0.448109      0.286210E-02
   0.455787      0.284226E-02
   0.463467      0.282275E-02
   0.471149      0.280355E-02
   0.478832      0.278465E-02
   0.486517      0.276604E-02
   0.494203      0.274770E-02
   0.501890      0.272963E-02
   0.509578      0.271181E-02
   0.517267      0.269423E-02
   0.524958      0.267689E-02
   0.532649      0.265977E-02
   0.540342      0.264287E-02
   0.548035      0.262616E-02
   0.555729      0.260965E-02
   0.563424      0.259333E-02
   0.571120      0.257718E-02
   0.578816      0.256119E-02
   0.586513      0.254537E-02
   0.594211      0.252968E-02
   0.601909      0.251414E-02
   0.609608      0.249872E-02
   0.617307      0.248342E-02
   0.625007      0.246823E-02
   0.632707      0.245314E-02
   0.640408      0.243814E-02
   0.648109      0.242322E-02
   0.655810      0.240836E-02
   0.663511      0.239356E-02
   0.671213      0.237881E-02
   0.678914      0.236409E-02
   0.686616      0.234940E-02
   0.694318      0.233471E-02
   0.702020      0.232003E-02
   0.709722      0.230533E-02
   0.717424      0.229060E-02
   0.725126      0.227583E-02
   0.732828      0.226100E-02
   0.740530      0.224609E-02
   0.748231      0.223109E-02
   0.755933      0.221598E-02
   0.763634      0.220074E-02
   0.771335      0.218535E-02
   0.779035      0.216978E-02
   0.786735      0.215402E-02
   0.794435      0.213802E-02
   0.802135      0.212178E-02
   0.809834      0.210524E-02
   0.817532      0.208839E-02
   0.825230      0.207117E-02
   0.832927      0.205355E-02
   0.840624      0.203548E-02
   0.848320      0.201691E-02
   0.856015      0.199777E-02
   0.863710      0.197800E-02
   0.871404      0.195751E-02
   0.879097      0.193623E-02
   0.886789      0.191404E-02
   0.894481      0.189082E-02
   0.902171      0.186642E-02
   0.909860      0.184068E-02
   0.917547      0.181339E-02
   0.925232      0.178430E-02
   0.932913      0.175309E-02
   0.940586      0.171941E-02
   0.948245      0.168279E-02
   0.955872      0.164269E-02
   0.963437      0.159854E-02
   0.970874      0.154982E-02
   0.978064      0.149642E-02
   0.984816      0.143912E-02
   0.990902      0.138069E-02
   0.996151      0.132324E-02
    1.00000      0.129813E-02
    1.00010       0.00000    
    1.00397       0.00000    
    1.00823       0.00000    
    1.01293       0.00000    
    1.01810       0.00000    
    1.02381       0.00000    
    1.03011       0.00000    
    1.03704       0.00000    
    1.04469       0.00000    
    1.05312       0.00000    
    1.06241       0.00000    
    1.07266       0.00000    
    1.08395       0.00000    
    1.09640       0.00000    
    1.11012       0.00000    
    1.12525       0.00000    
    1.14192       0.00000    
    1.16030       0.00000    
    1.18056       0.00000    
    1.20290       0.00000    
    1.22752       0.00000    
    1.25466       0.00000    
    1.28457       0.00000    
    1.31755       0.00000    
    1.35391       0.00000    
    1.39398       0.00000    
    1.43815       0.00000    
    1.48685       0.00000    
    1.54052       0.00000    
    1.59969       0.00000    
    1.66491       0.00000    
    1.73681       0.00000    
    1.81606       0.00000    
    1.90342       0.00000    
    1.99972       0.00000    

   0.311585E-02  0.588817E-03
   0.403893E-02  0.948307E-03
   0.509835E-02  0.129116E-02
   0.630819E-02  0.140822E-02
   0.768782E-02  0.155993E-02
   0.926301E-02  0.157417E-02
   0.110672E-01  0.160091E-02
   0.131423E-01  0.156850E-02
   0.155399E-01  0.152961E-02
   0.183217E-01  0.146911E-02
   0.215547E-01  0.140078E-02
   0.253000E-01  0.132541E-02
   0.295993E-01  0.124781E-02
   0.344585E-01  0.117100E-02
   0.398401E-01  0.109784E-02
   0.456704E-01  0.103001E-02
   0.518608E-01  0.968408E-03
   0.583278E-01  0.913168E-03
   0.650030E-01  0.863796E-03
   0.718352E-01  0.819684E-03
   0.787879E-01  0.780180E-03
   0.858350E-01  0.744652E-03
   0.929576E-01  0.712534E-03
   0.100142      0.683355E-03
   0.107379      0.656717E-03
   0.114659      0.632284E-03
   0.121977      0.609773E-03
   0.129328      0.588948E-03
   0.136707      0.569608E-03
   0.144112      0.551584E-03
   0.151539      0.534731E-03
   0.158986      0.518927E-03
   0.166451      0.504064E-03
   0.173932      0.490051E-03
   0.181429      0.476807E-03
   0.188938      0.464264E-03
   0.196460      0.452359E-03
   0.203994      0.441040E-03
   0.211537      0.430259E-03
   0.219090      0.419973E-03
   0.226653      0.410145E-03
   0.234223      0.400741E-03
   0.241801      0.391731E-03
   0.249386      0.383089E-03
   0.256978      0.374790E-03
   0.264575      0.366811E-03
   0.272179      0.359133E-03
   0.279788      0.351738E-03
   0.287403      0.344608E-03
   0.295022      0.337730E-03
   0.302646      0.331088E-03
   0.310274      0.324671E-03
   0.317906      0.318466E-03
   0.325542      0.312464E-03
   0.333181      0.306655E-03
   0.340824      0.301030E-03
   0.348471      0.295582E-03
   0.356120      0.290304E-03
   0.363773      0.285191E-03
   0.371428      0.280240E-03
   0.379086      0.275448E-03
   0.386746      0.270819E-03
   0.394409      0.266358E-03
   0.402074      0.262082E-03
   0.409742      0.258022E-03
   0.417411      0.254239E-03
   0.425083      0.250864E-03
   0.432756      0.248199E-03
   0.440432      0.247046E-03
   0.448109      0.250518E-03
   0.455787      0.602446E-03
   0.463467      0.177595E-02
   0.471149      0.284207E-02
   0.478832      0.330662E-02
   0.486517      0.340398E-02
   0.494203      0.337028E-02
   0.501890      0.330217E-02
   0.509578      0.323126E-02
   0.517267      0.316679E-02
   0.524958      0.311050E-02
   0.532649      0.306175E-02
   0.540342      0.301926E-02
