#  NACA 4417                                       
#  alpha =   1.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   8.0000
#
#    x           cf
   0.983052E-04  0.141611E-03
   0.249266E-04  0.344858E-03
   0.279266E-07  0.540395E-03
   0.214136E-04  0.724339E-03
   0.894940E-04  0.903564E-03
   0.205926E-03  0.107038E-02
   0.371664E-03  0.122826E-02
   0.587159E-03  0.137204E-02
   0.853062E-03  0.150252E-02
   0.117003E-02  0.161952E-02
   0.153851E-02  0.172143E-02
   0.195874E-02  0.181024E-02
   0.243096E-02  0.188479E-02
   0.295545E-02  0.194663E-02
   0.353243E-02  0.199648E-02
   0.416216E-02  0.203470E-02
   0.484492E-02  0.206318E-02
   0.558107E-02  0.208206E-02
   0.637104E-02  0.209286E-02
   0.721537E-02  0.209657E-02
   0.811471E-02  0.209346E-02
   0.906980E-02  0.208563E-02
   0.100816E-01  0.207208E-02
   0.111511E-01  0.205570E-02
   0.122796E-01  0.203467E-02
   0.134684E-01  0.201214E-02
   0.147191E-01  0.198601E-02
   0.160334E-01  0.195922E-02
   0.174134E-01  0.192977E-02
   0.188611E-01  0.190021E-02
   0.203791E-01  0.186875E-02
   0.219698E-01  0.183756E-02
   0.236361E-01  0.180503E-02
   0.253812E-01  0.177304E-02
   0.272085E-01  0.174012E-02
   0.291215E-01  0.170788E-02
   0.311243E-01  0.167507E-02
   0.332211E-01  0.164293E-02
   0.354164E-01  0.161060E-02
   0.377151E-01  0.157877E-02
   0.401224E-01  0.154716E-02
   0.426437E-01  0.151577E-02
   0.452848E-01  0.148495E-02
   0.480519E-01  0.145422E-02
   0.509512E-01  0.142405E-02
   0.539893E-01  0.139417E-02
   0.571731E-01  0.136458E-02
   0.605093E-01  0.133548E-02
   0.640051E-01  0.130662E-02
   0.676674E-01  0.127810E-02
   0.715029E-01  0.124996E-02
   0.755182E-01  0.122209E-02
   0.797194E-01  0.119449E-02
   0.841122E-01  0.116721E-02
   0.887014E-01  0.114019E-02
   0.934910E-01  0.111342E-02
   0.984841E-01  0.108688E-02
   0.103683      0.106058E-02
   0.109087      0.103451E-02
   0.114697      0.100865E-02
   0.120509      0.982984E-03
   0.126522      0.957515E-03
   0.132730      0.932235E-03
   0.139128      0.907139E-03
   0.145709      0.882221E-03
   0.152466      0.857474E-03
   0.159391      0.832892E-03
   0.166475      0.808470E-03
   0.173710      0.784200E-03
   0.181086      0.760077E-03
   0.188597      0.736093E-03
   0.196233      0.712240E-03
   0.203986      0.688508E-03
   0.211850      0.664886E-03
   0.219816      0.641364E-03
   0.227878      0.617927E-03
   0.236031      0.594560E-03
   0.244267      0.571249E-03
   0.252583      0.547976E-03
   0.260974      0.524722E-03
   0.269434      0.501470E-03
   0.277962      0.478205E-03
   0.286553      0.454919E-03
   0.295204      0.431624E-03
   0.303913      0.408380E-03
   0.312677      0.385362E-03
   0.321497      0.363073E-03
   0.330370      0.343018E-03
   0.339297      0.331537E-03
   0.348277      0.826015E-03
   0.357313      0.389548E-02
   0.366406      0.576889E-02
   0.375560      0.619581E-02
   0.384782      0.604786E-02
   0.394077      0.579179E-02
   0.403461      0.552627E-02
   0.412938      0.532859E-02
   0.422492      0.517292E-02
   0.432115      0.503995E-02
   0.441798      0.492150E-02
   0.451532      0.481358E-02
   0.461312      0.471331E-02
   0.471133      0.461904E-02
   0.480990      0.452961E-02
   0.490878      0.444423E-02
   0.500795      0.436231E-02
   0.510737      0.428341E-02
   0.520703      0.420716E-02
   0.530689      0.413327E-02
   0.540694      0.406148E-02
   0.550716      0.399160E-02
   0.560754      0.392341E-02
   0.570805      0.385676E-02
   0.580869      0.379149E-02
   0.590944      0.372746E-02
   0.601028      0.366455E-02
   0.611122      0.360264E-02
   0.621224      0.354160E-02
   0.631332      0.348134E-02
   0.641445      0.342176E-02
   0.651563      0.336276E-02
   0.661685      0.330423E-02
   0.671809      0.324610E-02
   0.681935      0.318826E-02
   0.692061      0.313062E-02
   0.702187      0.307310E-02
   0.712311      0.301559E-02
   0.722433      0.295801E-02
   0.732550      0.290025E-02
   0.742662      0.284221E-02
   0.752767      0.278378E-02
   0.762864      0.272486E-02
   0.772950      0.266532E-02
   0.783024      0.260504E-02
   0.793082      0.254388E-02
   0.803122      0.248170E-02
   0.813139      0.241835E-02
   0.823130      0.235365E-02
   0.833089      0.228742E-02
   0.843009      0.221948E-02
   0.852881      0.214960E-02
   0.862696      0.207755E-02
   0.872441      0.200308E-02
   0.882101      0.192594E-02
   0.891660      0.184583E-02
   0.901095      0.176248E-02
   0.910384      0.167559E-02
   0.919500      0.158492E-02
   0.928413      0.149023E-02
