#  NACA 0008                                       
#  alpha =   1.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   8.0000
#
#    x           cf
   0.111779E-03  0.773921E-03
   0.120728E-04  0.187825E-02
   0.120728E-04  0.283347E-02
   0.111779E-03  0.376243E-02
   0.321883E-03  0.433563E-02
   0.646155E-03  0.472206E-02
   0.108641E-02  0.474266E-02
   0.164397E-02  0.462236E-02
   0.231948E-02  0.434179E-02
   0.311585E-02  0.400805E-02
   0.403893E-02  0.366011E-02
   0.509835E-02  0.331124E-02
   0.630819E-02  0.298320E-02
   0.768782E-02  0.268419E-02
   0.926301E-02  0.241139E-02
   0.110672E-01  0.216398E-02
   0.131423E-01  0.194200E-02
   0.155399E-01  0.174293E-02
   0.183217E-01  0.156453E-02
   0.215547E-01  0.140512E-02
   0.253000E-01  0.126356E-02
   0.295993E-01  0.113900E-02
   0.344585E-01  0.103065E-02
   0.398401E-01  0.937624E-03
   0.456704E-01  0.858251E-03
   0.518608E-01  0.790779E-03
   0.583278E-01  0.733424E-03
   0.650030E-01  0.684309E-03
   0.718352E-01  0.641902E-03
   0.787879E-01  0.604981E-03
   0.858350E-01  0.572566E-03
   0.929576E-01  0.543906E-03
   0.100142      0.518504E-03
   0.107379      0.496204E-03
   0.114659      0.477598E-03
   0.121977      0.467201E-03
   0.129328      0.819414E-03
   0.136707      0.330411E-02
   0.144112      0.463908E-02
   0.151539      0.479793E-02
   0.158986      0.462232E-02
   0.166451      0.444336E-02
   0.173932      0.430087E-02
   0.181429      0.418813E-02
   0.188938      0.409555E-02
   0.196460      0.401640E-02
   0.203994      0.394652E-02
   0.211537      0.388340E-02
   0.219090      0.382545E-02
   0.226653      0.377165E-02
   0.234223      0.372131E-02
   0.241801      0.367393E-02
   0.249386      0.362913E-02
   0.256978      0.358660E-02
   0.264575      0.354611E-02
   0.272179      0.350745E-02
   0.279788      0.347046E-02
   0.287403      0.343498E-02
   0.295022      0.340088E-02
   0.302646      0.336807E-02
   0.310274      0.333643E-02
   0.317906      0.330587E-02
   0.325542      0.327633E-02
   0.333181      0.324773E-02
   0.340824      0.322000E-02
   0.348471      0.319310E-02
   0.356120      0.316696E-02
   0.363773      0.314155E-02
   0.371428      0.311681E-02
   0.379086      0.309272E-02
   0.386746      0.306923E-02
   0.394409      0.304632E-02
   0.402074      0.302394E-02
   0.409742      0.300209E-02
   0.417411      0.298072E-02
   0.425083      0.295981E-02
   0.432756      0.293935E-02
   0.440432      0.291931E-02
   0.448109      0.289967E-02
   0.455787      0.288042E-02
   0.463467      0.286153E-02
   0.471149      0.284299E-02
   0.478832      0.282479E-02
   0.486517      0.280690E-02
   0.494203      0.278933E-02
   0.501890      0.277204E-02
   0.509578      0.275504E-02
   0.517267      0.273830E-02
   0.524958      0.272182E-02
   0.532649      0.270558E-02
   0.540342      0.268958E-02
   0.548035      0.267380E-02
   0.555729      0.265823E-02
   0.563424      0.264286E-02
   0.571120      0.262769E-02
   0.578816      0.261269E-02
   0.586513      0.259787E-02
   0.594211      0.258321E-02
   0.601909      0.256870E-02
   0.609608      0.255433E-02
   0.617307      0.254010E-02
   0.625007      0.252599E-02
   0.632707      0.251200E-02
   0.640408      0.249810E-02
   0.648109      0.248431E-02
   0.655810      0.247059E-02
   0.663511      0.245695E-02
   0.671213      0.244337E-02
   0.678914      0.242985E-02
   0.686616      0.241636E-02
   0.694318      0.240291E-02
   0.702020      0.238947E-02
   0.709722      0.237603E-02
   0.717424      0.236259E-02
   0.725126      0.234913E-02
   0.732828      0.233562E-02
   0.740530      0.232207E-02
   0.748231      0.230845E-02
   0.755933      0.229474E-02
   0.763634      0.228093E-02
   0.771335      0.226700E-02
   0.779035      0.225292E-02
   0.786735      0.223868E-02
   0.794435      0.222424E-02
   0.802135      0.220959E-02
   0.809834      0.219468E-02
   0.817532      0.217950E-02
   0.825230      0.216399E-02
   0.832927      0.214813E-02
   0.840624      0.213187E-02
   0.848320      0.211516E-02
   0.856015      0.209794E-02
   0.863710      0.208015E-02
   0.871404      0.206170E-02
   0.879097      0.204253E-02
   0.886789      0.202252E-02
   0.894481      0.200156E-02
   0.902171      0.197951E-02
   0.909860      0.195620E-02
   0.917547      0.193142E-02
   0.925232      0.190493E-02
   0.932913      0.187642E-02
   0.940586      0.184549E-02
   0.948245      0.181167E-02
   0.955872      0.177435E-02
   0.963437      0.173284E-02
   0.970874      0.168645E-02
   0.978064      0.163473E-02
   0.984816      0.157804E-02
   0.990902      0.151903E-02
   0.996151      0.145869E-02
    1.00000      0.144080E-02
    1.00010       0.00000    
    1.00397       0.00000    
    1.00823       0.00000    
    1.01293       0.00000    
    1.01810       0.00000    
    1.02381       0.00000    
    1.03011       0.00000    
    1.03704       0.00000    
    1.04469       0.00000    
    1.05312       0.00000    
    1.06242       0.00000    
    1.07266       0.00000    
    1.08395       0.00000    
    1.09640       0.00000    
    1.11012       0.00000    
    1.12525       0.00000    
    1.14193       0.00000    
    1.16031       0.00000    
    1.18058       0.00000    
    1.20291       0.00000    
    1.22754       0.00000    
    1.25468       0.00000    
    1.28461       0.00000    
    1.31760       0.00000    
    1.35396       0.00000    
    1.39404       0.00000    
    1.43823       0.00000    
    1.48694       0.00000    
    1.54064       0.00000    
    1.59983       0.00000    
    1.66508       0.00000    
    1.73701       0.00000    
    1.81630       0.00000    
    1.90371       0.00000    
    2.00006       0.00000    

   0.321883E-03  0.266298E-03
   0.646155E-03  0.114698E-02
   0.108641E-02  0.184406E-02
   0.164397E-02  0.226788E-02
   0.231948E-02  0.254722E-02
   0.311585E-02  0.263855E-02
   0.403893E-02  0.266029E-02
   0.509835E-02  0.259404E-02
   0.630819E-02  0.249578E-02
   0.768782E-02  0.237055E-02
   0.926301E-02  0.223291E-02
   0.110672E-01  0.208884E-02
   0.131423E-01  0.194452E-02
   0.155399E-01  0.180248E-02
   0.183217E-01  0.166479E-02
   0.215547E-01  0.153303E-02
   0.253000E-01  0.140877E-02
   0.295993E-01  0.129349E-02
   0.344585E-01  0.118850E-02
   0.398401E-01  0.109472E-02
   0.456704E-01  0.101207E-02
   0.518608E-01  0.939947E-03
   0.583278E-01  0.877316E-03
   0.650030E-01  0.822770E-03
   0.718352E-01  0.775042E-03
   0.787879E-01  0.733029E-03
   0.858350E-01  0.695779E-03
   0.929576E-01  0.662501E-03
   0.100142      0.632565E-03
   0.107379      0.605463E-03
   0.114659      0.580777E-03
   0.121977      0.558170E-03
   0.129328      0.537361E-03
   0.136707      0.518119E-03
   0.144112      0.500252E-03
   0.151539      0.483599E-03
   0.158986      0.468023E-03
   0.166451      0.453409E-03
   0.173932      0.439657E-03
   0.181429      0.426683E-03
   0.188938      0.414413E-03
   0.196460      0.402784E-03
   0.203994      0.391740E-03
   0.211537      0.381234E-03
   0.219090      0.371225E-03
   0.226653      0.361676E-03
   0.234223      0.352559E-03
   0.241801      0.343851E-03
   0.249386      0.335535E-03
   0.256978      0.327609E-03
   0.264575      0.320086E-03
   0.272179      0.313010E-03
   0.279788      0.306497E-03
   0.287403      0.300844E-03
   0.295022      0.296819E-03
   0.302646      0.297694E-03
   0.310274      0.612333E-03
   0.317906      0.208261E-02
   0.325542      0.332764E-02
   0.333181      0.379321E-02
   0.340824      0.383324E-02
   0.348471      0.375347E-02
   0.356120      0.365609E-02
   0.363773      0.356702E-02
   0.371428      0.349069E-02
   0.379086      0.342587E-02
   0.386746      0.337018E-02
   0.394409      0.332146E-02
   0.402074      0.327806E-02
   0.409742      0.323873E-02
   0.417411      0.320258E-02
   0.425083      0.316897E-02
   0.432756      0.313745E-02
   0.440432      0.310765E-02
   0.448109      0.307934E-02
   0.455787      0.305231E-02
   0.463467      0.302642E-02
   0.471149      0.300155E-02
   0.478832      0.297759E-02
   0.486517      0.295447E-02
   0.494203      0.293211E-02
   0.501890      0.291046E-02
   0.509578      0.288946E-02
   0.517267      0.286907E-02
   0.524958      0.284925E-02
   0.532649      0.282995E-02
   0.540342      0.281114E-02
   0.548035      0.279280E-02
   0.555729      0.277489E-02
   0.563424      0.275738E-02
   0.571120      0.274026E-02
   0.578816      0.272350E-02
   0.586513      0.270707E-02
   0.594211      0.269096E-02
   0.601909      0.267515E-02
   0.609608      0.265961E-02
   0.617307      0.264434E-02
   0.625007      0.262931E-02
   0.632707      0.261450E-02
   0.640408      0.259991E-02
   0.648109      0.258551E-02
   0.655810      0.257130E-02
