#  NACA 0008                                       
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   8.5000
#
#    x           cf
   0.120728E-04  0.511805E-03
   0.111779E-03  0.151161E-02
   0.321883E-03  0.237181E-02
   0.646155E-03  0.301246E-02
   0.108641E-02  0.338273E-02
   0.164397E-02  0.354833E-02
   0.231948E-02  0.353779E-02
   0.311585E-02  0.342347E-02
   0.403893E-02  0.324982E-02
   0.509835E-02  0.303956E-02
   0.630819E-02  0.281892E-02
   0.768782E-02  0.260089E-02
   0.926301E-02  0.238911E-02
   0.110672E-01  0.218723E-02
   0.131423E-01  0.199818E-02
   0.155399E-01  0.182205E-02
   0.183217E-01  0.165874E-02
   0.215547E-01  0.150825E-02
   0.253000E-01  0.137083E-02
   0.295993E-01  0.124682E-02
   0.344585E-01  0.113652E-02
   0.398401E-01  0.103996E-02
   0.456704E-01  0.956246E-03
   0.518608E-01  0.884166E-03
   0.583278E-01  0.822250E-03
   0.650030E-01  0.768797E-03
   0.718352E-01  0.722349E-03
   0.787879E-01  0.681690E-03
   0.858350E-01  0.645801E-03
   0.929576E-01  0.613850E-03
   0.100142      0.585186E-03
   0.107379      0.559290E-03
   0.114659      0.535742E-03
   0.121977      0.514203E-03
   0.129328      0.494396E-03
   0.136707      0.476095E-03
   0.144112      0.459114E-03
   0.151539      0.443301E-03
   0.158986      0.428527E-03
   0.166451      0.414694E-03
   0.173932      0.401722E-03
   0.181429      0.389561E-03
   0.188938      0.378203E-03
   0.196460      0.367706E-03
   0.203994      0.358314E-03
   0.211537      0.350667E-03
   0.219090      0.347905E-03
   0.226653      0.614499E-03
   0.234223      0.230019E-02
   0.241801      0.369844E-02
   0.249386      0.416702E-02
   0.256978      0.415769E-02
   0.264575      0.404177E-02
   0.272179      0.392330E-02
   0.279788      0.382183E-02
   0.287403      0.373733E-02
   0.295022      0.366616E-02
   0.302646      0.360485E-02
   0.310274      0.355076E-02
   0.317906      0.350207E-02
   0.325542      0.345749E-02
   0.333181      0.341616E-02
   0.340824      0.337747E-02
   0.348471      0.334099E-02
   0.356120      0.330639E-02
   0.363773      0.327343E-02
   0.371428      0.324193E-02
   0.379086      0.321173E-02
   0.386746      0.318270E-02
   0.394409      0.315476E-02
   0.402074      0.312780E-02
   0.409742      0.310176E-02
   0.417411      0.307655E-02
   0.425083      0.305214E-02
   0.432756      0.302845E-02
   0.440432      0.300545E-02
   0.448109      0.298308E-02
   0.455787      0.296132E-02
   0.463467      0.294013E-02
   0.471149      0.291946E-02
   0.478832      0.289930E-02
   0.486517      0.287961E-02
   0.494203      0.286037E-02
   0.501890      0.284155E-02
   0.509578      0.282313E-02
   0.517267      0.280509E-02
   0.524958      0.278741E-02
   0.532649      0.277007E-02
   0.540342      0.275306E-02
   0.548035      0.273635E-02
   0.555729      0.271993E-02
   0.563424      0.270379E-02
   0.571120      0.268790E-02
   0.578816      0.267227E-02
   0.586513      0.265686E-02
   0.594211      0.264168E-02
   0.601909      0.262670E-02
   0.609608      0.261191E-02
   0.617307      0.259731E-02
   0.625007      0.258288E-02
   0.632707      0.256860E-02
   0.640408      0.255448E-02
   0.648109      0.254048E-02
   0.655810      0.252661E-02
   0.663511      0.251285E-02
   0.671213      0.249919E-02
   0.678914      0.248561E-02
   0.686616      0.247211E-02
   0.694318      0.245867E-02
   0.702020      0.244528E-02
   0.709722      0.243193E-02
   0.717424      0.241860E-02
   0.725126      0.240527E-02
   0.732828      0.239194E-02
   0.740530      0.237859E-02
   0.748231      0.236520E-02
   0.755933      0.235175E-02
   0.763634      0.233823E-02
   0.771335      0.232462E-02
   0.779035      0.231089E-02
   0.786735      0.229702E-02
   0.794435      0.228299E-02
   0.802135      0.226878E-02
   0.809834      0.225434E-02
   0.817532      0.223966E-02
   0.825230      0.222470E-02
   0.832927      0.220941E-02
   0.840624      0.219376E-02
   0.848320      0.217769E-02
   0.856015      0.216116E-02
   0.863710      0.214409E-02
   0.871404      0.212642E-02
   0.879097      0.210806E-02
   0.886789      0.208891E-02
   0.894481      0.206887E-02
   0.902171      0.204778E-02
   0.909860      0.202550E-02
   0.917547      0.200180E-02
   0.925232      0.197646E-02
