#  NACA 0008                                       
#  alpha =   1.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   8.5000
#
#    x           cf
   0.111779E-03  0.773537E-03
   0.120728E-04  0.187789E-02
   0.120728E-04  0.283316E-02
   0.111779E-03  0.376217E-02
   0.321883E-03  0.433544E-02
   0.646155E-03  0.472194E-02
   0.108641E-02  0.474260E-02
   0.164397E-02  0.462236E-02
   0.231948E-02  0.434182E-02
   0.311585E-02  0.400812E-02
   0.403893E-02  0.366019E-02
   0.509835E-02  0.331133E-02
   0.630819E-02  0.298331E-02
   0.768782E-02  0.268429E-02
   0.926301E-02  0.241150E-02
   0.110672E-01  0.216409E-02
   0.131423E-01  0.194211E-02
   0.155399E-01  0.174304E-02
   0.183217E-01  0.156464E-02
   0.215547E-01  0.140522E-02
   0.253000E-01  0.126366E-02
   0.295993E-01  0.113910E-02
   0.344585E-01  0.103075E-02
   0.398401E-01  0.937719E-03
   0.456704E-01  0.858343E-03
   0.518608E-01  0.790869E-03
   0.583278E-01  0.733509E-03
   0.650030E-01  0.684385E-03
   0.718352E-01  0.641962E-03
   0.787879E-01  0.605010E-03
   0.858350E-01  0.572535E-03
   0.929576E-01  0.543755E-03
   0.100142      0.518102E-03
   0.107379      0.495203E-03
   0.114659      0.474976E-03
   0.121977      0.457883E-03
   0.129328      0.447692E-03
   0.136707      0.715779E-03
   0.144112      0.305638E-02
   0.151539      0.449483E-02
   0.158986      0.475724E-02
   0.166451      0.461017E-02
   0.173932      0.443520E-02
   0.181429      0.429137E-02
   0.188938      0.417679E-02
   0.196460      0.408289E-02
   0.203994      0.400302E-02
   0.211537      0.393287E-02
   0.219090      0.386974E-02
   0.226653      0.381195E-02
   0.234223      0.375840E-02
   0.241801      0.370834E-02
   0.249386      0.366125E-02
   0.256978      0.361674E-02
   0.264575      0.357449E-02
   0.272179      0.353427E-02
   0.279788      0.349586E-02
   0.287403      0.345910E-02
   0.295022      0.342384E-02
   0.302646      0.338996E-02
   0.310274      0.335734E-02
   0.317906      0.332588E-02
   0.325542      0.329550E-02
   0.333181      0.326613E-02
   0.340824      0.323768E-02
   0.348471      0.321011E-02
   0.356120      0.318335E-02
   0.363773      0.315735E-02
   0.371428      0.313207E-02
   0.379086      0.310747E-02
   0.386746      0.308350E-02
   0.394409      0.306013E-02
   0.402074      0.303733E-02
   0.409742      0.301507E-02
   0.417411      0.299332E-02
   0.425083      0.297205E-02
   0.432756      0.295125E-02
   0.440432      0.293089E-02
   0.448109      0.291094E-02
   0.455787      0.289140E-02
   0.463467      0.287223E-02
   0.471149      0.285343E-02
   0.478832      0.283497E-02
   0.486517      0.281685E-02
   0.494203      0.279904E-02
   0.501890      0.278153E-02
   0.509578      0.276432E-02
   0.517267      0.274738E-02
   0.524958      0.273070E-02
   0.532649      0.271428E-02
   0.540342      0.269810E-02
   0.548035      0.268215E-02
   0.555729      0.266641E-02
   0.563424      0.265088E-02
   0.571120      0.263556E-02
   0.578816      0.262041E-02
   0.586513      0.260545E-02
   0.594211      0.259065E-02
   0.601909      0.257601E-02
   0.609608      0.256151E-02
   0.617307      0.254716E-02
   0.625007      0.253293E-02
   0.632707      0.251882E-02
   0.640408      0.250482E-02
   0.648109      0.249091E-02
   0.655810      0.247709E-02
   0.663511      0.246335E-02
   0.671213      0.244967E-02
   0.678914      0.243605E-02
   0.686616      0.242247E-02
   0.694318      0.240893E-02
   0.702020      0.239540E-02
   0.709722      0.238188E-02
   0.717424      0.236836E-02
   0.725126      0.235481E-02
   0.732828      0.234123E-02
   0.740530      0.232760E-02
   0.748231      0.231391E-02
   0.755933      0.230013E-02
   0.763634      0.228625E-02
   0.771335      0.227225E-02
   0.779035      0.225811E-02
   0.786735      0.224380E-02
   0.794435      0.222930E-02
   0.802135      0.221458E-02
   0.809834      0.219962E-02
   0.817532      0.218437E-02
   0.825230      0.216881E-02
   0.832927      0.215290E-02
   0.840624      0.213658E-02
   0.848320      0.211982E-02
   0.856015      0.210254E-02
   0.863710      0.208470E-02
   0.871404      0.206620E-02
