#  NACA 0008                                       
#  alpha =   5.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   8.5000
#
#    x           cf
   0.630819E-02  0.753243E-04
   0.509835E-02  0.599635E-03
   0.403893E-02  0.123389E-02
   0.311585E-02  0.214662E-02
   0.231948E-02  0.319357E-02
   0.164397E-02  0.459246E-02
   0.108641E-02  0.611640E-02
   0.646155E-03  0.785961E-02
   0.321883E-03  0.946782E-02
   0.111779E-03  0.108870E-01
   0.120728E-04  0.117159E-01
   0.120728E-04  0.122173E-01
   0.111779E-03  0.121307E-01
   0.321883E-03  0.112470E-01
   0.646155E-03  0.999632E-02
   0.108641E-02  0.840508E-02
   0.164397E-02  0.683862E-02
   0.231948E-02  0.537246E-02
   0.311585E-02  0.407696E-02
   0.403893E-02  0.299968E-02
   0.509835E-02  0.209339E-02
   0.630819E-02  0.135188E-02
   0.768782E-02  0.791883E-03
   0.926301E-02  0.473853E-03
   0.110672E-01  0.134120E-02
   0.131423E-01  0.880650E-02
   0.155399E-01  0.119660E-01
   0.183217E-01  0.113133E-01
   0.215547E-01  0.101097E-01
   0.253000E-01  0.915613E-02
   0.295993E-01  0.842577E-02
   0.344585E-01  0.784015E-02
   0.398401E-01  0.735258E-02
   0.456704E-01  0.693904E-02
   0.518608E-01  0.658570E-02
   0.583278E-01  0.628244E-02
   0.650030E-01  0.602056E-02
   0.718352E-01  0.579272E-02
   0.787879E-01  0.559285E-02
   0.858350E-01  0.541601E-02
   0.929576E-01  0.525822E-02
   0.100142      0.511630E-02
   0.107379      0.498773E-02
   0.114659      0.487047E-02
   0.121977      0.476288E-02
   0.129328      0.466360E-02
   0.136707      0.457155E-02
   0.144112      0.448579E-02
   0.151539      0.440558E-02
   0.158986      0.433027E-02
   0.166451      0.425932E-02
   0.173932      0.419227E-02
   0.181429      0.412872E-02
   0.188938      0.406832E-02
   0.196460      0.401080E-02
   0.203994      0.395587E-02
   0.211537      0.390333E-02
   0.219090      0.385297E-02
   0.226653      0.380462E-02
   0.234223      0.375812E-02
   0.241801      0.371333E-02
   0.249386      0.367013E-02
   0.256978      0.362841E-02
   0.264575      0.358806E-02
   0.272179      0.354901E-02
   0.279788      0.351116E-02
   0.287403      0.347444E-02
   0.295022      0.343878E-02
   0.302646      0.340413E-02
   0.310274      0.337043E-02
   0.317906      0.333762E-02
   0.325542      0.330566E-02
   0.333181      0.327450E-02
   0.340824      0.324410E-02
   0.348471      0.321443E-02
   0.356120      0.318544E-02
   0.363773      0.315712E-02
   0.371428      0.312942E-02
   0.379086      0.310232E-02
   0.386746      0.307579E-02
   0.394409      0.304980E-02
   0.402074      0.302434E-02
   0.409742      0.299938E-02
   0.417411      0.297490E-02
   0.425083      0.295088E-02
   0.432756      0.292730E-02
   0.440432      0.290414E-02
   0.448109      0.288139E-02
   0.455787      0.285903E-02
   0.463467      0.283704E-02
   0.471149      0.281540E-02
   0.478832      0.279411E-02
   0.486517      0.277316E-02
   0.494203      0.275251E-02
   0.501890      0.273217E-02
   0.509578      0.271212E-02
   0.517267      0.269235E-02
   0.524958      0.267284E-02
   0.532649      0.265359E-02
   0.540342      0.263458E-02
   0.548035      0.261580E-02
   0.555729      0.259725E-02
   0.563424      0.257890E-02
   0.571120      0.256074E-02
   0.578816      0.254278E-02
   0.586513      0.252499E-02
   0.594211      0.250736E-02
   0.601909      0.248989E-02
   0.609608      0.247257E-02
   0.617307      0.245537E-02
   0.625007      0.243830E-02
   0.632707      0.242134E-02
   0.640408      0.240448E-02
   0.648109      0.238770E-02
   0.655810      0.237100E-02
   0.663511      0.235436E-02
   0.671213      0.233778E-02
   0.678914      0.232123E-02
   0.686616      0.230471E-02
   0.694318      0.228820E-02
   0.702020      0.227169E-02
   0.709722      0.225516E-02
   0.717424      0.223860E-02
   0.725126      0.222199E-02
   0.732828      0.220531E-02
   0.740530      0.218855E-02
   0.748231      0.217169E-02
   0.755933      0.215471E-02
   0.763634      0.213758E-02
   0.771335      0.212028E-02
   0.779035      0.210279E-02
   0.786735      0.208508E-02
   0.794435      0.206713E-02
   0.802135      0.204889E-02
   0.809834      0.203035E-02
   0.817532      0.201145E-02
   0.825230      0.199216E-02
   0.832927      0.197243E-02
   0.840624      0.195221E-02
   0.848320      0.193145E-02
   0.856015      0.191008E-02
   0.863710      0.188803E-02
   0.871404      0.186522E-02
   0.879097      0.184155E-02
   0.886789      0.181692E-02
   0.894481      0.179120E-02
   0.902171      0.176424E-02
   0.909860      0.173587E-02
   0.917547      0.170589E-02
   0.925232      0.167405E-02
   0.932913      0.164006E-02
   0.940586      0.160357E-02
   0.948245      0.156416E-02
   0.955872      0.152138E-02
   0.963437      0.147475E-02
   0.970874      0.142397E-02
   0.978064      0.136919E-02
   0.984816      0.131156E-02
   0.990902      0.125389E-02
   0.996151      0.119883E-02
    1.00000      0.116987E-02
    1.00010       0.00000    
    1.00397       0.00000    
    1.00823       0.00000    
    1.01293       0.00000    
    1.01810       0.00000    
    1.02381       0.00000    
    1.03011       0.00000    
    1.03704       0.00000    
    1.04469       0.00000    
    1.05312       0.00000    
    1.06241       0.00000    
    1.07265       0.00000    
    1.08394       0.00000    
    1.09639       0.00000    
    1.11011       0.00000    
    1.12523       0.00000    
    1.14190       0.00000    
    1.16028       0.00000    
    1.18053       0.00000    
    1.20286       0.00000    
    1.22747       0.00000    
    1.25460       0.00000    
    1.28450       0.00000    
    1.31747       0.00000    
    1.35380       0.00000    
    1.39385       0.00000    
    1.43800       0.00000    
    1.48666       0.00000    
    1.54029       0.00000    
    1.59941       0.00000    
    1.66458       0.00000    
    1.73641       0.00000    
    1.81559       0.00000    
    1.90286       0.00000    
    1.99905       0.00000    

   0.768782E-02  0.314118E-03
   0.926301E-02  0.560778E-03
   0.110672E-01  0.800321E-03
   0.131423E-01  0.897770E-03
   0.155399E-01  0.102204E-02
   0.183217E-01  0.104764E-02
   0.215547E-01  0.108633E-02
   0.253000E-01  0.107508E-02
   0.295993E-01  0.106191E-02
   0.344585E-01  0.102960E-02
   0.398401E-01  0.993822E-03
   0.456704E-01  0.953702E-03
   0.518608E-01  0.913655E-03
   0.583278E-01  0.874844E-03
   0.650030E-01  0.838170E-03
   0.718352E-01  0.803959E-03
   0.787879E-01  0.772259E-03
   0.858350E-01  0.742952E-03
   0.929576E-01  0.715850E-03
   0.100142      0.690760E-03
   0.107379      0.667488E-03
   0.114659      0.645850E-03
   0.121977      0.625680E-03
   0.129328      0.606830E-03
   0.136707      0.589169E-03
   0.144112      0.572582E-03
   0.151539      0.556965E-03
   0.158986      0.542231E-03
   0.166451      0.528299E-03
   0.173932      0.515099E-03
   0.181429      0.502570E-03
   0.188938      0.490657E-03
   0.196460      0.479310E-03
   0.203994      0.468487E-03
   0.211537      0.458148E-03
   0.219090      0.448259E-03
   0.226653      0.438787E-03
   0.234223      0.429704E-03
   0.241801      0.420985E-03
   0.249386      0.412606E-03
   0.256978      0.404547E-03
   0.264575      0.396788E-03
   0.272179      0.389310E-03
   0.279788      0.382098E-03
   0.287403      0.375138E-03
   0.295022      0.368416E-03
   0.302646      0.361919E-03
   0.310274      0.355635E-03
   0.317906      0.349553E-03
   0.325542      0.343666E-03
   0.333181      0.337961E-03
   0.340824      0.332432E-03
   0.348471      0.327069E-03
   0.356120      0.321866E-03
   0.363773      0.316815E-03
   0.371428      0.311910E-03
   0.379086      0.307145E-03
   0.386746      0.302514E-03
   0.394409      0.298011E-03
   0.402074      0.293630E-03
   0.409742      0.289369E-03
   0.417411      0.285220E-03
   0.425083      0.281180E-03
   0.432756      0.277245E-03
   0.440432      0.273411E-03
   0.448109      0.269673E-03
   0.455787      0.266029E-03
   0.463467      0.262474E-03
   0.471149      0.259005E-03
   0.478832      0.255619E-03
   0.486517      0.252313E-03
   0.494203      0.249083E-03
   0.501890      0.245927E-03
   0.509578      0.242842E-03
   0.517267      0.239824E-03
   0.524958      0.236873E-03
   0.532649      0.233983E-03
   0.540342      0.231154E-03
   0.548035      0.228383E-03
   0.555729      0.225668E-03
   0.563424      0.223005E-03
   0.571120      0.220394E-03
   0.578816      0.217833E-03
   0.586513      0.215319E-03
   0.594211      0.212851E-03
   0.601909      0.210429E-03
   0.609608      0.208052E-03
   0.617307      0.205720E-03
   0.625007      0.203435E-03
   0.632707      0.201200E-03
   0.640408      0.199022E-03
   0.648109      0.196912E-03
   0.655810      0.194889E-03
   0.663511      0.192988E-03
   0.671213      0.191270E-03
   0.678914      0.189858E-03
   0.686616      0.189016E-03
   0.694318      0.189383E-03
   0.702020      0.193206E-03
   0.709722      0.498394E-03
   0.717424      0.127520E-02
   0.725126      0.222894E-02
   0.732828      0.278697E-02
   0.740530      0.300140E-02
   0.748231      0.304669E-02
   0.755933      0.302437E-02
   0.763634      0.297851E-02
   0.771335      0.292705E-02
   0.779035      0.287705E-02
   0.786735      0.283096E-02
   0.794435      0.278931E-02
   0.802135      0.275184E-02
   0.809834      0.271801E-02
   0.817532      0.268723E-02
   0.825230      0.265893E-02
   0.832927      0.263263E-02
   0.840624      0.260791E-02
   0.848320      0.258441E-02
   0.856015      0.256185E-02
   0.863710      0.253998E-02
   0.871404      0.251857E-02
   0.879097      0.249744E-02
   0.886789      0.247640E-02
   0.894481      0.245529E-02
   0.902171      0.243392E-02
   0.909860      0.241212E-02
   0.917547      0.238966E-02
   0.925232      0.236631E-02
   0.932913      0.234177E-02
   0.940586      0.231567E-02
   0.948245      0.228754E-02
   0.955872      0.225675E-02
   0.963437      0.222249E-02
   0.970874      0.218371E-02
   0.978064      0.213922E-02
   0.984816      0.208745E-02
   0.990902      0.203018E-02
   0.996151      0.195467E-02
    1.00000      0.198832E-02
    1.00010       0.00000    
    1.00397       0.00000    
    1.00823       0.00000    
    1.01293       0.00000    
    1.01810       0.00000    
    1.02381       0.00000    
    1.03011       0.00000    
    1.03704       0.00000    
    1.04469       0.00000    
    1.05312       0.00000    
    1.06241       0.00000    
    1.07265       0.00000    
    1.08394       0.00000    
    1.09639       0.00000    
    1.11011       0.00000    
    1.12523       0.00000    
    1.14190       0.00000    
    1.16028       0.00000    
    1.18053       0.00000    
    1.20286       0.00000    
    1.22747       0.00000    
    1.25460       0.00000    
    1.28450       0.00000    
    1.31747       0.00000    
    1.35380       0.00000    
    1.39385       0.00000    
    1.43800       0.00000    
    1.48666       0.00000    
    1.54029       0.00000    
    1.59941       0.00000    
    1.66458       0.00000    
    1.73641       0.00000    
    1.81559       0.00000    
    1.90286       0.00000    
    1.99905       0.00000    

