#  NACA 4417                                       
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  = 20000000
#  Ncrit =   7.0000
#
#    x           cf
   0.214136E-04  0.111106E-03
   0.894940E-04  0.301966E-03
   0.205926E-03  0.489106E-03
   0.371664E-03  0.662584E-03
   0.587159E-03  0.829518E-03
   0.853062E-03  0.980125E-03
   0.117003E-02  0.112130E-02
   0.153851E-02  0.124651E-02
   0.195874E-02  0.135995E-02
   0.243096E-02  0.145888E-02
   0.295545E-02  0.154526E-02
   0.353243E-02  0.161912E-02
   0.416216E-02  0.168100E-02
   0.484492E-02  0.173233E-02
   0.558107E-02  0.177331E-02
   0.637104E-02  0.180531E-02
   0.721537E-02  0.182921E-02
   0.811471E-02  0.184537E-02
   0.906980E-02  0.185568E-02
   0.100816E-01  0.185938E-02
   0.111511E-01  0.185910E-02
   0.122796E-01  0.185334E-02
   0.134684E-01  0.184499E-02
   0.147191E-01  0.183224E-02
   0.160334E-01  0.181786E-02
   0.174134E-01  0.180009E-02
   0.188611E-01  0.178134E-02
   0.203791E-01  0.176003E-02
   0.219698E-01  0.173822E-02
   0.236361E-01  0.171449E-02
   0.253812E-01  0.169062E-02
   0.272085E-01  0.166532E-02
   0.291215E-01  0.164012E-02
   0.311243E-01  0.161389E-02
   0.332211E-01  0.158785E-02
   0.354164E-01  0.156120E-02
   0.377151E-01  0.153464E-02
   0.401224E-01  0.150795E-02
   0.426437E-01  0.148113E-02
   0.452848E-01  0.145455E-02
   0.480519E-01  0.142778E-02
   0.509512E-01  0.140129E-02
   0.539893E-01  0.137482E-02
   0.571731E-01  0.134843E-02
   0.605093E-01  0.132229E-02
   0.640051E-01  0.129621E-02
   0.676674E-01  0.127026E-02
   0.715029E-01  0.124453E-02
   0.755182E-01  0.121891E-02
   0.797194E-01  0.119342E-02
   0.841122E-01  0.116809E-02
   0.887014E-01  0.114292E-02
   0.934910E-01  0.111787E-02
   0.984841E-01  0.109295E-02
   0.103683      0.106817E-02
   0.109087      0.104353E-02
   0.114697      0.101902E-02
   0.120509      0.994635E-03
   0.126522      0.970376E-03
   0.132730      0.946247E-03
   0.139128      0.922245E-03
   0.145709      0.898373E-03
   0.152466      0.874627E-03
   0.159391      0.851006E-03
   0.166475      0.827510E-03
   0.173710      0.804135E-03
   0.181086      0.780879E-03
   0.188597      0.757738E-03
   0.196233      0.734707E-03
   0.203986      0.711780E-03
   0.211850      0.688950E-03
   0.219816      0.666207E-03
   0.227878      0.643540E-03
   0.236031      0.620938E-03
   0.244267      0.598387E-03
   0.252583      0.575871E-03
   0.260974      0.553372E-03
   0.269434      0.530872E-03
   0.277962      0.508351E-03
   0.286553      0.485787E-03
   0.295204      0.463167E-03
   0.303913      0.440485E-03
   0.312677      0.417771E-03
   0.321497      0.395135E-03
   0.330370      0.372933E-03
   0.339297      0.352087E-03
   0.348277      0.337026E-03
   0.357313      0.343512E-03
   0.366406      0.334183E-02
   0.375560      0.534902E-02
   0.384782      0.592602E-02
   0.394077      0.581530E-02
   0.403461      0.555131E-02
   0.412938      0.533275E-02
   0.422492      0.515765E-02
   0.432115      0.501069E-02
   0.441798      0.488326E-02
   0.451532      0.477008E-02
   0.461312      0.466710E-02
   0.471133      0.457184E-02
   0.480990      0.448257E-02
   0.490878      0.439810E-02
   0.500795      0.431759E-02
   0.510737      0.424043E-02
   0.520703      0.416615E-02
   0.530689      0.409437E-02
   0.540694      0.402480E-02
   0.550716      0.395718E-02
   0.560754      0.389130E-02
   0.570805      0.382697E-02
   0.580869      0.376404E-02
   0.590944      0.370234E-02
   0.601028      0.364176E-02
   0.611122      0.358216E-02
   0.621224      0.352343E-02
   0.631332      0.346547E-02
   0.641445      0.340816E-02
   0.651563      0.335142E-02
   0.661685      0.329515E-02
   0.671809      0.323925E-02
   0.681935      0.318363E-02
   0.692061      0.312820E-02
   0.702187      0.307288E-02
   0.712311      0.301756E-02
   0.722433      0.296216E-02
   0.732550      0.290658E-02
   0.742662      0.285072E-02
   0.752767      0.279447E-02
   0.762864      0.273773E-02
   0.772950      0.268037E-02
   0.783024      0.262228E-02
   0.793082      0.256333E-02
   0.803122      0.250337E-02
   0.813139      0.244225E-02
   0.823130      0.237982E-02
   0.833089      0.231588E-02
   0.843009      0.225026E-02
   0.852881      0.218273E-02
   0.862696      0.211308E-02
   0.872441      0.204105E-02
   0.882101      0.196638E-02
   0.891660      0.188880E-02
   0.901095      0.180801E-02
   0.910384      0.172370E-02
   0.919500      0.163558E-02
   0.928413      0.154339E-02
   0.937092      0.144692E-02
   0.945507      0.134610E-02
   0.953628      0.124103E-02
   0.961428      0.113214E-02
   0.968886      0.102026E-02
   0.975986      0.906762E-03
   0.982719      0.793438E-03
   0.989083      0.683346E-03
   0.995083      0.576780E-03
    1.00000      0.505083E-03
    1.00010       0.00000    
    1.00525       0.00000    
    1.01086       0.00000    
    1.01698       0.00000    
    1.02364       0.00000    
    1.03090       0.00000    
    1.03881       0.00000    
    1.04742       0.00000    
    1.05681       0.00000    
    1.06703       0.00000    
    1.07817       0.00000    
    1.09030       0.00000    
    1.10351       0.00000    
    1.11790       0.00000    
    1.13357       0.00000    
    1.15065       0.00000    
    1.16924       0.00000    
    1.18950       0.00000    
    1.21156       0.00000    
    1.23559       0.00000    
    1.26176       0.00000    
    1.29026       0.00000    
    1.32131       0.00000    
    1.35512       0.00000    
    1.39195       0.00000    
    1.43206       0.00000    
    1.47574       0.00000    
    1.52332       0.00000    
    1.57513       0.00000    
    1.63156       0.00000    
    1.69302       0.00000    
    1.75996       0.00000    
    1.83285       0.00000    
    1.91224       0.00000    
    1.99870       0.00000    

   0.279266E-07  0.873968E-04
   0.249266E-04  0.294671E-03
   0.983052E-04  0.507415E-03
   0.223492E-03  0.731483E-03
   0.403039E-03  0.954676E-03
   0.639178E-03  0.118110E-02
   0.934166E-03  0.139983E-02
   0.129008E-02  0.161162E-02
   0.170851E-02  0.180802E-02
   0.219055E-02  0.198818E-02
   0.273710E-02  0.214516E-02
   0.334860E-02  0.228020E-02
   0.402521E-02  0.238741E-02
   0.476672E-02  0.247077E-02
   0.557277E-02  0.252637E-02
   0.644276E-02  0.255958E-02
   0.737605E-02  0.256892E-02
   0.837193E-02  0.255977E-02
   0.942976E-02  0.253238E-02
   0.105489E-01  0.249152E-02
   0.117290E-01  0.243807E-02
   0.129697E-01  0.237612E-02
   0.142709E-01  0.230629E-02
   0.156327E-01  0.223217E-02
   0.170556E-01  0.215366E-02
   0.185400E-01  0.207403E-02
   0.200870E-01  0.199241E-02
   0.216977E-01  0.191186E-02
   0.233734E-01  0.183085E-02
   0.251160E-01  0.175229E-02
   0.269274E-01  0.167418E-02
   0.288100E-01  0.159929E-02
   0.307664E-01  0.152539E-02
   0.327997E-01  0.145499E-02
   0.349133E-01  0.138595E-02
   0.371107E-01  0.132028E-02
   0.393963E-01  0.125635E-02
   0.417745E-01  0.119534E-02
   0.442503E-01  0.113646E-02
   0.468293E-01  0.107990E-02
   0.495175E-01  0.102578E-02
   0.523212E-01  0.973486E-03
   0.552477E-01  0.923629E-03
   0.583047E-01  0.875496E-03
   0.615004E-01  0.829358E-03
   0.648438E-01  0.785112E-03
   0.683446E-01  0.742459E-03
   0.720130E-01  0.701582E-03
   0.758600E-01  0.662295E-03
   0.798973E-01  0.624479E-03
   0.841369E-01  0.588187E-03
   0.885915E-01  0.553365E-03
   0.932740E-01  0.519945E-03
   0.981975E-01  0.487981E-03
   0.103375      0.457594E-03
   0.108819      0.429086E-03
   0.114541      0.403192E-03
   0.120553      0.383104E-03
   0.126862      0.380159E-03
   0.133477      0.134356E-02
   0.140401      0.365400E-02
   0.147636      0.455247E-02
   0.155181      0.449587E-02
   0.163032      0.426383E-02
   0.171181      0.405814E-02
   0.179618      0.389331E-02
   0.188331      0.375817E-02
   0.197305      0.364250E-02
   0.206525      0.353986E-02
   0.215975      0.344654E-02
   0.225637      0.336044E-02
   0.235496      0.328036E-02
   0.245536      0.320555E-02
   0.255741      0.313553E-02
   0.266096      0.306994E-02
   0.276589      0.300852E-02
   0.287205      0.295106E-02
   0.297934      0.289742E-02
   0.308761      0.284747E-02
